repo,security_commit,security_parent,security_event_id,security_ids,security_ground_truth_policy,security_ground_truth_source,security_epoch,security_file,security_suffix,security_size_bytes,security_loc,security_composite,security_ci_gzip,security_entropy,security_cc_density,security_halstead,bugfix_commit,bugfix_parent,bugfix_subject,bugfix_epoch,bugfix_file,bugfix_suffix,bugfix_size_bytes,bugfix_loc,bugfix_composite,bugfix_ci_gzip,bugfix_entropy,bugfix_cc_density,bugfix_halstead,loc_ratio,delta_composite,delta_ci_gzip,delta_entropy,delta_cc_density,delta_halstead
php-src,2721a0148649e07ed74468f097a28899741eb58f,56839f5a76fe76c2856aef3ea2bdce98de847891,CVE-2016-5114,CVE-2016-5114,strict_nvd_event,nvd_ref,1451997216,sapi/fpm/fpm/fpm_log.c,.c,11600.0,382.0,0.35630343124610625,0.25810344827586207,0.7570172394575548,0.31151832460732987,0.0,90aac521fd59c8b69205e94d5ef1c973804f4034,e643129bbb40ff6fbfd8a0729d001e64fb8bd8c0,Fix GH-16592 msg_send() crashes when the type does not serialize as expected.,1730641164,ext/sysvmsg/sysvmsg.c,.c,11713,329,0.3078023700377041,0.27968923418423974,0.7225661253318175,0.12158054711246201,0.0,1.1610942249240122,0.04850106120840214,-0.021585785908377675,0.034451114125737314,0.18993777749486784,0.0
php-src,2871c70efaaaa0f102557a17c727fd4d5204dd4b,e2565eb614e3c8b938c1dc50a0bd6470fab64921,CVE-2016-1904,CVE-2016-1904,strict_nvd_event,nvd_ref,1452062961,ext/standard/exec.c,.c,11515.0,417.0,0.33935220712072683,0.31445940078158924,0.7342825756857532,0.18944844124700239,0.0,26bf239e6d8e592de56ae16a7a24e3d2b1d90217,f99d62013bad583f6b06811f8591b5c03027fec3,Resolve -Wincompatible-pointer-types warnings (GH-17456),1736762053,ext/com_dotnet/com_dotnet.c,.c,11471,308,0.3115824240763406,0.30250196146804986,0.725961053528037,0.10064935064935066,0.0,1.353896103896104,0.02776978304438621,0.011957439313539375,0.008321522157716199,0.08879909059765173,0.0
php-src,28a6ed9f9a36b9c517e4a8a429baf4dd382fc5d5,f3309173f916e3c5cf37910975f04310706336b5,CVE-2016-3132,CVE-2016-3132,strict_nvd_event,nvd_ref,1458538148,ext/spl/spl_dllist.c,.c,38674.0,1045.0,0.2667549339627504,0.19005016290013962,0.6724240332039915,0.11770334928229666,0.03398500028846243,99a14b805e4d4d0a39b0b81afc8602495f07f414,643a77dda356664356d44183cd696d6cfce8a683,Fix GH-16013 and bug #80857: Big endian issues,1735158794,ext/zend_test/test.c,.c,38662,1157,0.28635816853219265,0.23790802338213232,0.6713532348372813,0.0665514261019879,0.14008794362821836,0.9031979256698358,-0.01960323456944224,-0.0478578604819927,0.0010707983667102017,0.051151923180308756,-0.10610294333975592
php-src,3b8d4de300854b3517c7acb239b84f7726c1353c,7133f28df57cef51076d5045b006c5c75c664728,CVE-2016-3078,CVE-2016-3078,strict_nvd_event,nvd_ref,1461772314,ext/zip/php_zip.c,.c,80265.0,2466.0,0.28434781514079654,0.19568927926244314,0.6497589822918092,0.1435523114355231,0.14325419003882586,9c082438f4cf922e0d56319ebf404314a074107b,455ae2880e44bb8372afcdd9cb3b52f1042fa59e,Fix GH-21478: Forward property operations to real instance for initialized lazy proxies,1775214249,Zend/zend_object_handlers.c,.c,80089,2214,0.310330411978635,0.21014121789509171,0.6490110247848755,0.24435411020776873,0.12384047393250786,1.113821138211382,-0.025982596837838434,-0.01445193863264857,0.000747957506933683,-0.10080179877224563,0.019413716106318007
php-src,abd159cce48f3e34f08e4751c568e09677d5ec9c,95ed19ae28009aa7b3ed42d5760478de82640560,CVE-2016-5096,CVE-2016-5096,strict_nvd_event,nvd_ref,1462856129,ext/standard/file.c,.c,68592.0,1935.0,0.3040057662611834,0.22001108000933053,0.669935198164036,0.1731266149870801,0.13241805466187415,ba0853888d8735b1d46fbe26ca7254327b1423aa,29f96fb1f19a87d92421ba8d45a96c3cf18f9994,Fix GH-18304: Changing the properties of a DateInterval through dynamic properties triggers a SegFault,1744407238,ext/dom/php_dom.c,.c,68566,1491,0.2951858709362563,0.20357028264737626,0.6675554576392192,0.16297786720321933,0.13509391815464317,1.2977867203219315,0.008819895324927107,0.01644079736195428,0.00237974052481682,0.010148747783860768,-0.0026758634927690206
php-src,0da8b8b801f9276359262f1ef8274c7812d3dfda,41fc3c76e97a36ff3b505da7d704ca17bb171fdf,CVE-2016-5094,CVE-2016-5094,strict_nvd_event,nvd_ref,1463380011,ext/standard/html.c,.c,48799.0,1372.0,0.33239506551438563,0.27281296747884176,0.6960768980720288,0.24198250728862974,0.03750394313469254,b8115d6c5e790620a808b0e385099d14708dfacd,f6256fa2c01295b6a2b0b8b8e863cdb12312f959,Fix GH-16769: php_pcntl_set_user_signal_infos aborts when a signal is a reference.,1731499903,ext/pcntl/pcntl.c,.c,48800,1493,0.3112071050207087,0.2351434426229508,0.6895522877626039,0.17213663764233086,0.11292830169449672,0.9189551239115874,0.02118796049367694,0.03766952485589095,0.006524610309424861,0.06984586964629888,-0.07542435855980417
php-src,97eff7eb57fc2320c267a949cffd622c38712484,0da8b8b801f9276359262f1ef8274c7812d3dfda,CVE-2016-5093,CVE-2016-5093,strict_nvd_event,nvd_ref,1463964542,ext/intl/locale/locale_methods.c,.c,46279.0,1223.0,0.29695806351078774,0.22813803236889302,0.6877184128434833,0.1757972199509403,0.02714630279043746,b7aeb0a69f94aeaa983c6dbba2c01b584fdfeabe,64c1d43b68dd812ce4d3dec0a9b469fd4c060f30,Fix GH-19570: unable to fseek in /dev/zero and /dev/null,1759767376,main/streams/plain_wrapper.c,.c,46205,1456,0.32469670049098126,0.2463369765176929,0.6830832285831521,0.2239010989010989,0.1,0.8399725274725275,-0.02773863698019352,-0.018198944148799884,0.004635184260331271,-0.04810387895015861,-0.07285369720956254
php-src,7a1aac3343af85b4af4df5f8844946eaa27394ab,97eff7eb57fc2320c267a949cffd622c38712484,CVE-2013-7456,CVE-2013-7456,strict_nvd_event,nvd_ref,1463988875,ext/gd/libgd/gd_interpolation.c,.c,72786.0,2127.0,0.2971106025325386,0.21314538510153053,0.6686326686916638,0.17066290550070523,0.11649069266756876,789627612a487a60dfd8ee66c09d84090e22a382,921e1785627d7a3fbce5dc0aa272dbe0ff8243e7,Prevent string duplication if QName without prefix is given,1735492718,ext/simplexml/simplexml.c,.c,72791,2169,0.2777276227515512,0.18647909769064858,0.6425169020865058,0.1747349008759797,0.07582232147267245,0.9806362378976486,0.019382979780987408,0.02666628741088195,0.02611576660515802,-0.004071995375274473,0.0406683711948963
php-src,a44c89e8af7c2410f4bfc5e097be2a5d0639a60c,4dd03651f3c90a754600e9b76e33c9481bd9e720,CVE-2016-5772,CVE-2016-5772,strict_nvd_event,nvd_ref,1465798703,ext/wddx/wddx.c,.c,34618.0,1070.0,0.2979428101068288,0.22930267490900688,0.6765963973097594,0.1691588785046729,0.05924570372680797,719419a6e5fe35375a8820c2bc2da115b827aac5,d292968f7c656255f8362c619e8ccb804d7b802a,Fix unterminated string GCC warnings in mbstring (#19192),1753264156,ext/mbstring/libmbfl/filters/mbfilter_utf8.c,.c,34632,998,0.29610627099819387,0.15624278124278124,0.6737839935420658,0.3016032064128257,0.0,1.0721442885771544,0.0018365391086349603,0.07305989366622564,0.0028124037676936497,-0.13244432790815278,0.05924570372680797
php-src,7245bff300d3fa8bacbef7897ff080a6f1c23eba,88746d60ab3ad51797612ee62603bb3e08d4aac4,CVE-2016-5770,CVE-2016-5770,strict_nvd_event,nvd_ref,1466053106,ext/spl/spl_directory.c,.c,102824.0,2390.0,0.25476456512879636,0.16526297362483466,0.6483023168122669,0.08828451882845188,0.11085244567781682,f88d247ce26f11b6efb4aa95e44b79892fc99593,769f31986798f322d98a492abb83bfb7f3f28747,Fix GH-20551: imagegammacorrect out of range gamma value.,1763850147,ext/gd/gd.c,.c,102097,3203,0.28937368659948753,0.19814490141727964,0.6362412112174729,0.1476740555729004,0.19188632372745945,0.7461754605057759,-0.03460912147069117,-0.032881927792444976,0.012061105594794008,-0.05938953674444851,-0.08103387804964263
php-src,7722455726bec8c53458a32851d2a87982cf0eac,7245bff300d3fa8bacbef7897ff080a6f1c23eba,CVE-2016-5766,CVE-2016-5766,strict_nvd_event,nvd_ref,1466273710,ext/gd/libgd/gd_gd2.c,.c,19829.0,667.0,0.3246077913195139,0.26915124312875083,0.7293169478645978,0.20239880059970014,0.0,a36b8fdc9423b015de005f724392e34a1cb21a62,c6b058b7d26d2501c3e8e75f5642f746693d4a7b,Fix GH-13264: fgets() and stream_get_line() do not return false on filter fatal error,1750529589,main/streams/memory.c,.c,19941,592,0.29474764979580925,0.2461260719121408,0.6923138950230816,0.15033783783783783,0.0,1.1266891891891893,0.029860141523704642,0.02302517121661002,0.03700305284151617,0.05206096276186231,0.0
php-src,5b597a2e5b28e2d5a52fc1be13f425f08f47cb62,e9ac8954be9f7d988189df44578d759ffdea3512,CVE-2016-5768,CVE-2016-5768,strict_nvd_event,nvd_ref,1466311719,ext/mbstring/php_mbregex.c,.c,36927.0,1200.0,0.29209656854070576,0.22140980854117584,0.6847173965004656,0.16166666666666665,0.04136279290241731,afb7b97d440f124cd54d4abff588110df065dabe,51ca7168539a9479821aa891b248db769ac07a71,Fixes to uri serialization (#20369),1762123952,ext/uri/php_uri.c,.c,36979,929,0.26591385861637645,0.17312528732523866,0.6876971942996608,0.10118406889128095,0.06653359171851765,1.2917115177610334,0.026182709924329306,0.04828452121593718,-0.0029797977991952163,0.0604825977753857,-0.02517079881610034
php-src,3f627e580acfdaf0595ae3b115b8bec677f203ee,b9ec171e7d25879d97473ca50197c4207420c276,CVE-2016-5771,CVE-2016-5771,strict_nvd_event,nvd_ref,1466483193,ext/spl/spl_array.c,.c,67739.0,1625.0,0.28184730340496716,0.1781543866900899,0.6607132669078372,0.1723076923076923,0.0951284714966972,983be089c0c800dfae9a3b9bdb974e35aceeeabd,7c1830b056fc2d2549eede4d8423a1aa3178663f,Fix GH-20722: Null pointer dereference in DOM namespace node cloning via clone on malformed objects,1766093975,ext/dom/php_dom.c,.c,68853,1496,0.2956660115445468,0.20440648918710877,0.6674534937281822,0.16377005347593582,0.1355351096424812,1.0862299465240641,-0.013818708139579639,-0.02625210249701887,-0.00674022682034503,0.008537638831756483,-0.04040663814578399
php-src,f6aef68089221c5ea047d4a74224ee3deead99a6,3f627e580acfdaf0595ae3b115b8bec677f203ee,CVE-2016-5773,CVE-2016-5773,strict_nvd_event,nvd_ref,1466483722,ext/zip/php_zip.c,.c,74074.0,2265.0,0.29022524935955785,0.20563220563220563,0.6576606972091783,0.15143487858719648,0.13509391815464317,4d7d01d18ea10257bcb2cd7e23ad5d39a7aecd6f,a54af45a41892b9d6165124a20f9571ca8700b50,Fix GH-17772: imagepalettetotruecolor segfault on invalid truecolor pixel.,1739546913,ext/gd/libgd/gd.c,.c,74017,2685,0.31087128814114884,0.26016996095491574,0.6404776161426838,0.19553072625698323,0.10901124196642886,0.8435754189944135,-0.020646038781590992,-0.0545377553227101,0.017183081066494466,-0.04409584766978675,0.026082676188214304
php-src,6c5211a0cef0cc2854eaa387e0eb036e012904d0,f6aef68089221c5ea047d4a74224ee3deead99a6,CVE-2016-5769,CVE-2016-5769,strict_nvd_event,nvd_ref,1466484702,ext/mcrypt/mcrypt.c,.c,41547.0,1138.0,0.26091981850864476,0.18576551856933113,0.6806591697712154,0.08172231985940245,0.05235619560570122,f926c5ce81bb0c40929ab17acc53134d6fa75ad7,a7df6a7759c9d9b85f4ff8bc1e23221cdfbcf7ce,Fix GH-16883: gzopen() does not use the default stream context when opening HTTP URLs,1738002352,ext/zlib/zlib.c,.c,42121,1116,0.3139751777878321,0.23252059542745898,0.6844877697797729,0.2114695340501792,0.07846348455575214,1.0197132616487454,-0.053055359279187364,-0.04675507685812785,-0.003828600008557448,-0.12974721419077676,-0.02610728895005092
php-src,c395c6e5d7e8df37a21265ff76e48fe75ceb5ae6,b028cacf3104461c1b7417b7ad952baa6edc4bd6,CVE-2016-5767,CVE-2016-5767,strict_nvd_event,nvd_ref,1466492306,ext/gd/libgd/gd.c,.c,73825.0,2605.0,0.3099691918904108,0.2637317981713512,0.6378481444061449,0.19078694817658348,0.10874628412503391,2c658f422dada64841179f2ad46361d37aae02f2,a970eefb6c6a3771d0b046b0f75870376e13d00c,Fix GH-17349: Tiled truecolor filling looses single color transparency,1735998798,ext/gd/libgd/gd.c,.c,73944,2683,0.31083664188609605,0.26021042951422696,0.6405438439940822,0.19530376444278794,0.10901124196642886,0.970928065598211,-0.0008674499956852766,0.003521368657124213,-0.0026956995879372503,-0.004516816266204454,-0.00026495784139494993
php-src,72dbb7f416160f490c4e9987040989a10ad431c7,1bcd439cad5eefeef1fecbc9076b72ef76fb80b6,CVE-2016-7134,CVE-2016-7134,strict_nvd_event,nvd_ref,1470211135,ext/curl/interface.c,.c,109517.0,3054.0,0.3040268824737307,0.18893870358026607,0.6220348803243365,0.22757039947609692,0.20808175276083266,254934b2ee42b6ce695d2c266da3babf188ea925,5d2cf26c87c32ac4f8d2e498e9ffa1ff0b13bcec,Avoid using unsafe `sprintf()` (#19598),1757059804,Zend/zend_alloc.c,.c,109614,3087,0.2893198937891402,0.1903224040724725,0.6598106453447165,0.16942014901198574,0.13196721209469953,0.989310009718173,0.014706988684590527,-0.00138370049220643,-0.03777576502037994,0.05815025046411118,0.07611454066613313
php-src,c2a13ced4272f2e65d2773e2ea6ca11c1ce4a911,6304a611cdaa3563045dbab84824202bc634bcce,CVE-2016-7133,CVE-2016-7133,strict_nvd_event,nvd_ref,1471226939,Zend/zend_alloc.c,.c,86934.0,2495.0,0.28333543467053374,0.1806197805231555,0.6721385098220115,0.16352705410821644,0.09801395776391572,2f2b421a485b9b95265b591d90aaabea90d35ec9,7ec14e3ca412db12e317258e805340fee13dba1d,Fix segfault when preloading constant AST closure,1769689841,Zend/zend_ast.c,.c,86886,2705,0.2699766039177562,0.17055682158230326,0.6223780123891296,0.15748613678373383,0.12502984179063326,0.922365988909427,0.01335883075277755,0.01006295894085224,0.04976049743288191,0.006040917324482614,-0.027015884026717535
php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f,67d0fe39ee554563476ecae13c626580ae1a6612,CVE-2016-7131,CVE-2016-7131,strict_nvd_event,nvd_ref,1471344389,ext/wddx/wddx.c,.c,32631.0,1014.0,0.30204837981001825,0.2352364316141093,0.6740111119846192,0.1765285996055227,0.06510516911789281,ba0853888d8735b1d46fbe26ca7254327b1423aa,29f96fb1f19a87d92421ba8d45a96c3cf18f9994,Fix GH-18304: Changing the properties of a DateInterval through dynamic properties triggers a SegFault,1744407238,ext/xmlreader/php_xmlreader.c,.c,32751,948,0.2867499759451714,0.2125736618729199,0.6879123750550665,0.13818565400843882,0.052747700606039595,1.0696202531645569,0.015298403864846877,0.022662769741189387,-0.013901263070447367,0.03834294559708387,0.012357468511853216
php-src,0c8a2a2cd1056b7dc403eacb5d2c0eec6ce47c6f,67d0fe39ee554563476ecae13c626580ae1a6612,CVE-2016-7132,CVE-2016-7132,strict_nvd_event,nvd_ref,1471344389,ext/wddx/wddx.c,.c,32631.0,1014.0,0.30204837981001825,0.2352364316141093,0.6740111119846192,0.1765285996055227,0.06510516911789281,c617afd6d6e46ebbb896bab96761df2168be82d1,d9ee711baf7ce799b3b1cd8d7c726aa62bbb878d,Fix GH-20009: XMLReader leak on RelaxNG schema failure,1759248395,ext/xmlreader/php_xmlreader.c,.c,32777,949,0.2869432530738739,0.2126491137077829,0.6878359501461607,0.13909378292939936,0.052747700606039595,1.0684931506849316,0.015105126736144336,0.0225873179063264,-0.013824838161541564,0.037434816676123334,0.012357468511853216
php-src,28022c9b1fd937436ab67bb3d61f652c108baf96,b735a4419c1e796520b395a2aa0b6943d9157b73,CVE-2016-7126,CVE-2016-7126,strict_nvd_event,nvd_ref,1471351059,ext/gd/gd.c,.c,129183.0,3930.0,0.2799177307356442,0.18057329524782673,0.6256384264429097,0.1371501272264631,0.20498485494505622,26c0cbd93cb4f2501a9d07144c8b46ae5c91b9e6,1f1147a66633f5a3ef11d3ab8429a6e3695c68f2,Fix dumping function signature with dynamic class const lookup default argument,1765207146,Zend/zend_inheritance.c,.c,122034,2883,0.30863884425889415,0.20866315944736713,0.6615265612191406,0.2136663198057579,0.14696418172395162,1.3631633714880333,-0.028721113523249964,-0.028089864199540404,-0.03588813477623087,-0.07651619257929479,0.0580206732211046
php-src,8763c6090d627d8bb0ee1d030c30e58f406be9ce,448c9be157f4147e121f1a2a524536c75c9c6059,CVE-2016-7125,CVE-2016-7125,strict_nvd_event,nvd_ref,1471413282,ext/session/session.c,.c,83644.0,2211.0,0.30276374380830356,0.22211993687532877,0.6455553308121466,0.1759384893713252,0.1599912842187127,cdcc0c2cd8d69d2b5b2e6892f9df8880ed0e2ac0,6e8f06f62a6ae16b37583b2547b7edaabae5d7ac,Fix GH-20802: undefined behavior with invalid SNI_server_certs options.,1767301715,ext/openssl/xp_ssl.c,.c,83617,2283,0.3309873209338025,0.24273772079840225,0.6751750738956234,0.22207621550591328,0.17347096202258375,0.9684625492772667,-0.028223577125498944,-0.02061778392307348,-0.029619743083476813,-0.04613772613458808,-0.013479677803871049
php-src,426aeb2808955ee3d3f52e0cfb102834cdb836a5,f1a0b7d690a2e89e27ccf58c19fc64fb446015b9,CVE-2016-7129,CVE-2016-7129,strict_nvd_event,nvd_ref,1471413319,ext/wddx/wddx.c,.c,34903.0,1079.0,0.29829229618672937,0.22963642093802825,0.6762930933168037,0.1696014828544949,0.06073303137496104,50264b03a073e8ab3157cda288dd3b8322346381,6753c55bdba3c25fcfe5e43ac3b5268ef1a8c75e,"Fix GH-16990 ""dba_list() is now zero-indexed instead of using resource ids""",1733183314,ext/dba/dba.c,.c,35223,1052,0.31213749436166355,0.2529597138233541,0.6959589374845508,0.16254752851711027,0.07944158663501052,1.0256653992395437,-0.013845198174934181,-0.023323292885325836,-0.019665844167747193,0.007053954337384621,-0.018708555260049484
php-src,698a691724c0a949295991e5df091ce16f899e02,e018ff094f8505ea77f881ba11176e3ad0b4863e,CVE-2016-7130,CVE-2016-7130,strict_nvd_event,nvd_ref,1471413339,ext/wddx/wddx.c,.c,35194.0,1087.0,0.29787073870204855,0.2291583792691936,0.6755427848650618,0.16927322907083717,0.06073303137496104,4ca6bde32fcb3d32e57b7a976189a7bd0954a941,09189026e6afa0ae64954744f52747b26b29c996,Fix bug and add test for dba_open same file twice (#17979),1741691333,ext/dba/dba.c,.c,35284,1052,0.31214494776754087,0.2530325359936515,0.6959061383693488,0.16254752851711027,0.07944158663501052,1.0332699619771863,-0.014274209065492316,-0.02387415672445789,-0.020363353504286974,0.006725700553726899,-0.018708555260049484
php-src,1bd103df00f49cf4d4ade2cfe3f456ac058a4eae,a3598dd7c9b182debcb54b9322b1dece14c9b533,CVE-2016-7127,CVE-2016-7127,strict_nvd_event,nvd_ref,1471413340,ext/gd/gd.c,.c,146288.0,4363.0,0.28228671173640885,0.18779394071967626,0.628992728909884,0.1237680495072198,0.2249113452713729,41e11a627da684c79f14295410bbf169092b1fc2,92a0cc7d947424087b9ed82c949688acfd1643c8,Fix GH-18567: Preloading with internal class alias triggers assertion failure,1747675166,ext/opcache/ZendAccelerator.c,.c,146339,3994,0.2768596528287723,0.22600947115943118,0.6386933662253628,0.0886329494241362,0.1517669388133811,1.0923885828743114,0.005427058907636562,-0.038215530439754924,-0.009700637315478766,0.0351351000830836,0.0731444064579918
php-src,6dbb1ee46b5f4725cc6519abf91e512a2a10dfed,698a691724c0a949295991e5df091ce16f899e02,CVE-2016-7128,CVE-2016-7128,strict_nvd_event,nvd_ref,1471413340,ext/exif/exif.c,.c,147055.0,3601.0,0.3105983682692233,0.22570466832137637,0.6510289880917567,0.18994723687864482,0.18008998999203046,1e3d92f8a95c17d0fb19c11e17a0cd8c13c18309,8e731ca622bfc2cf26375c950fdd58ccae2f999f,Fix GH-14082: Segmentation fault on unknown address 0x600000000018 in ext/opcache/jit/zend_jit.c,1750710456,ext/opcache/ZendAccelerator.c,.c,146967,4010,0.27668870051037464,0.2256492954200603,0.6387410087572745,0.0882793017456359,0.1517669388133811,0.8980049875311721,0.03390966775884868,5.537290131607531e-05,0.012287979334482224,0.10166793513300891,0.02832305117864936
php-src,20ce2fe8e3c211a42fee05a461a5881be9a8790e,8d7766a948999b990dbd13f96fa845a26d6f8f66,CVE-2016-7124,CVE-2016-7124,strict_nvd_event,nvd_ref,1471435158,ext/standard/var_unserializer.c,.c,31883.0,1201.0,0.2776462924668617,0.22284603080011292,0.6707648670924653,0.13322231473771856,0.01649069266756875,1ac68e7b079b33b012c9f69b986b31852370f2ee,585e58138ffff3f85d8a7829923597fbdbf99c57,Fix GH-8157: post_max_size evaluates .user.ini too late in php-fpm,1758054718,main/SAPI.c,.c,32154,973,0.31997214855585515,0.2629532873048454,0.6856320619098003,0.2014388489208633,0.059618975614441,1.2343268242548817,-0.042325856088993474,-0.040107256504732486,-0.014867194817335005,-0.06821653418314474,-0.04312828294687225
php-src,0bfb970f43acd1e81d11be1154805f86655f15d5,1b2007dadac169409ce81eec355826749b9d80e9,CVE-2016-7414,CVE-2016-7414,strict_nvd_event,nvd_ref,1473692659,ext/phar/zip.c,.c,53898.0,1277.0,0.30063205551177863,0.21000779249693866,0.6799466729634966,0.20751761942051683,0.055074678538324304,2c3b56ded0edc5a8dcb6322de2868dd094d4edf6,9e7932b292247ade4e1537f29dda000f7ca5d659,Fix GH-17216: Trampoline crash on error,1734737106,Zend/zend_execute_API.c,.c,53938,1593,0.3182490560711751,0.2430568430420112,0.6577596094200077,0.20464532328939108,0.14030120235749965,0.8016321406151915,-0.017617000559396467,-0.03304905054507254,0.022187063543488983,0.0028722961311257456,-0.08522652381917535
php-src,0bfb970f43acd1e81d11be1154805f86655f15d5,1b2007dadac169409ce81eec355826749b9d80e9,CVE-2016-7414,CVE-2016-7414,strict_nvd_event,nvd_ref,1473692659,ext/phar/util.c,.c,54635.0,1669.0,0.3035615462690037,0.20631463347670906,0.6678605353714459,0.22768124625524266,0.07176764230663953,9a24c6a89f137e1ce046270a8efa9a7f156584b4,670a8f73ccf54edd37b8f24f13953c699904ee4c,ext/phar: assert function are not passed NULL pointers,1760644959,ext/phar/zip.c,.c,54428,1233,0.30333057076533243,0.21999706033659147,0.6810319520924717,0.20113544201135442,0.059618975614441,1.3536090835360908,0.0002309755036712935,-0.013682426859882413,-0.013171416721025841,0.02654580424388825,0.012148666692198523
php-src,6d55ba265637d6adf0ba7e9c9ef11187d1ec2f5b,ba5ac0d360f0f2cab3ab5a478c601e4071acd0f2,CVE-2016-7416,CVE-2016-7416,strict_nvd_event,nvd_ref,1473739463,ext/intl/msgformat/msgformat_format.c,.c,4993.0,126.0,0.325252766289604,0.3424794712597637,0.7239651055769065,0.09523809523809523,0.0,9743977f920d1788a2bf5152ddd41d366d6dbf96,aa9619e43711f80698295756cf1978b48d53e161,Fix GH-20366 ext/uri: Do not throw ValueError on null-byte (#20489),1763581287,ext/uri/php_uri_common.c,.c,4974,116,0.30788723193979944,0.27683956574185764,0.703227865130078,0.13793103448275862,0.0,1.0862068965517242,0.017365534349804534,0.06563990551790605,0.020737240446828564,-0.042692939244663386,0.0
php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43,7381d4c00e32d86573b55540d379ef0c6da3c09d,CVE-2016-7411,CVE-2016-7411,strict_nvd_event,nvd_ref,1473739463,Zend/zend_objects_API.c,.c,13368.0,334.0,0.28824855978269937,0.23975164572112506,0.7197346362539658,0.10179640718562874,0.0,ea69276fd55aad35e4a80452c56bf8b54de3523a,400b7b8c744b25d74d8fa4274954eb0d2079c1b7,Fix GH-17687: initializer-string for array of ... warnings,1748370509,ext/pdo/pdo_sqlstate.c,.c,13491,317,0.27275882116461425,0.29760581128159513,0.677030263123284,0.00946372239747634,0.0,1.053627760252366,0.015489738618085114,-0.05785416556047007,0.04270437313068187,0.0923326847881524,0.0
php-src,6a7cc8ff85827fa9ac715b3a83c2d9147f33cd43,7381d4c00e32d86573b55540d379ef0c6da3c09d,CVE-2016-7411,CVE-2016-7411,strict_nvd_event,nvd_ref,1473739463,ext/standard/var_unserializer.c,.c,30025.0,1144.0,0.27323791025388977,0.21159034138218152,0.673938281907279,0.1381118881118881,0.0,4431aa94b7fa050dca724467514306f7257ae53c,0e19bc1bfd17c67a2e1fdd1a27cd5318740dfeac,win32/sendmail.c: remove mailCc parameter that is always NULL,1766795786,win32/sendmail.c,.c,30264,770,0.2704550033762442,0.2842651334919376,0.6542596300167581,0.04025974025974026,0.0,1.4857142857142858,0.0027829068776455967,-0.07267479210975608,0.01967865189052087,0.09785214785214784,0.0
php-src,b88393f08a558eec14964a55d3c680fe67407712,65c8caafa83ca78a8b2fa22257b4dea85b6114e5,CVE-2016-7413,CVE-2016-7413,strict_nvd_event,nvd_ref,1473739463,ext/wddx/wddx.c,.c,35306.0,1095.0,0.2977497606081145,0.22925281821786664,0.6750873618240605,0.1689497716894977,0.06110247973073531,b7fdfb71478f55d6ebf6c812c467ed260ad26d80,7c859268c0306ccf237d18ef8cae97e60b1ac278,Fix GH-19248: Use strerror_r instead of strerror in main,1759309928,main/rfc1867.c,.c,35359,1002,0.3264764527028742,0.2673435334709692,0.7033997630218833,0.2125748502994012,0.046760555008299676,1.092814371257485,-0.028726692094759698,-0.038090715253102536,-0.028312401197822856,-0.0436250786099035,0.014341924722435631
php-src,c4cca4c20e75359c9a13a1f9a36cb7b4e9601d29,f5a9592ad8d2b60cabbaff00662477528ecefb48,CVE-2016-7418,CVE-2016-7418,strict_nvd_event,nvd_ref,1473739463,ext/wddx/wddx.c,.c,35365.0,1096.0,0.2979562784751375,0.22926622366746782,0.6750526561043894,0.16970802919708028,0.06110247973073531,fed948dbd48f247de8181a127835adf1ff725794,471995c5f7df479b8cbc10af08b462a828661764,Fixed GH-18247: dba_popen() memory leak on invalid path.,1743874164,ext/dba/dba.c,.c,35367,1053,0.31251030549797737,0.25337178725930953,0.6959277005348621,0.16334283000949668,0.07976615258537603,1.0408357075023742,-0.014554027022839866,-0.02410556359184171,-0.020875044430472722,0.006365199187583603,-0.018663672854640725
php-src,ecb7f58a069be0dec4a6131b6351a761f808f22e,b88393f08a558eec14964a55d3c680fe67407712,CVE-2016-7417,CVE-2016-7417,strict_nvd_event,nvd_ref,1473739463,ext/spl/spl_array.c,.c,68237.0,1641.0,0.2822934688153195,0.17919896830165452,0.6599595074986987,0.1724558196221816,0.09715435539507719,b2c891f88e7c07a42f7a70f12b24b04affc79ea5,4dc055506c224051de70f76ca161c84df076b085,Avoid string duplications in sqlite drivers (#17115),1734539531,ext/sqlite3/sqlite3.c,.c,68919,1874,0.29266423689799953,0.20534250351862332,0.6606366841842284,0.16008537886872998,0.13196721209469953,0.875667022411953,-0.010370768082680004,-0.0261435352169688,-0.0006771766855296901,0.012370440753451617,-0.034812856699622335
php-src,28f80baf3c53e267c9ce46a2a0fadbb981585132,33d0ef0fefed7b8eb958aa4f1b4e2e7602953d30,CVE-2016-7412,CVE-2016-7412,strict_nvd_event,nvd_ref,1473739463,ext/mysqlnd/mysqlnd_wireprotocol.c,.c,84391.0,2026.0,0.2845217993679583,0.19327890414854665,0.6624013398589205,0.14906219151036526,0.12045711442492042,ee9773bdc6484496d1f5cf258b0bf48c4ba1c93f,9b752a3d2b4a15f61c0da61937792f9e56d72027,Fix nightly failure due to OnChangeMemoryLimit changes (#20450),1762864804,main/main.c,.c,84109,2247,0.3248037669758725,0.24895076626758136,0.6602730025842841,0.19003115264797507,0.19585527154310114,0.901646639964397,-0.04028196760791419,-0.055671862119034715,0.0021283372746363494,-0.04096896113760981,-0.07539815711818072
