repo,snapshot_tag,snapshot_date,event_id,event_observation_id,event_published,event_date_source,ground_truth_source,ground_truth_aliases,fixed_commit,commit_subject,case_file,control_file,changed_source_files_count,changed_source_files_sample,review_decision,review_notes,source_family,changed_source_files_full,changed_source_files_review_count,case_file_in_changed_files,multi_file_fix,commit_message_full,commit_mentions_event_id,message_has_security_signal,source_has_explicit_id,source_has_nvd_ref,source_has_osv_ref,source_has_osv_range,event_commit_review,file_review,overall_review
git,v2.0.0-rc0,2014-04-18T18:21:43+00:00,CVE-2016-2315,git:v2.0.0-rc0:CVE-2016-2315,2016-04-08T14:59:01+00:00,nvd_published,nvd_ref,CVE-2016-2315,34fa79a6cde56d6d428ab0d3160cb094ebad3305,prefer memcpy to strcpy,compat/nedmalloc/nedmalloc.c,compat/poll/poll.c,3,compat/nedmalloc/nedmalloc.c;fast-import.c;revision.c,,Advisory record resolves to an explicit fixing commit reference.,reference_only,compat/nedmalloc/nedmalloc.c;fast-import.c;revision.c,3,1,1,"prefer memcpy to strcpy

When we already know the length of a string (e.g., because
we just malloc'd to fit it), it's nicer to use memcpy than
strcpy, as it makes it more obvious that we are not going to
overflow the buffer (because the size we pass matches the
size in the allocation).

This also eliminates calls to strcpy, which make auditing
the code base harder.

Signed-off-by: Jeff King <peff@peff.net>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",0,1,0,1,0,0,accept,accept,accept
git,v2.0.0-rc0,2014-04-18T18:21:43+00:00,CVE-2016-2324,git:v2.0.0-rc0:CVE-2016-2324,2016-04-08T14:59:02+00:00,nvd_published,nvd_ref,CVE-2016-2324,de1e67d0703894cb6ea782e36abb63976ab07e60,list-objects: pass full pathname to callbacks,builtin/pack-objects.c,builtin/blame.c,9,builtin/pack-objects.c;builtin/rev-list.c;list-objects.c;list-objects.h;pack-bitmap-write.c;pack-bitmap.c;reachable.c;revision.c;revision.h,,Advisory record resolves to an explicit fixing commit reference.,reference_only,builtin/pack-objects.c;builtin/rev-list.c;list-objects.c;list-objects.h;pack-bitmap-write.c;pack-bitmap.c;reachable.c;revision.c;revision.h,9,1,1,"list-objects: pass full pathname to callbacks

When we find a blob at ""a/b/c"", we currently pass this to
our show_object_fn callbacks as two components: ""a/b/"" and
""c"". Callbacks which want the full value then call
path_name(), which concatenates the two. But this is an
inefficient interface; the path is a strbuf, and we could
simply append ""c"" to it temporarily, then roll back the
length, without creating a new copy.

So we could improve this by teaching the callsites of
path_name() this trick (and there are only 3). But we can
also notice that no callback actually cares about the
broken-down representation, and simply pass each callback
the full path ""a/b/c"" as a string. The callback code becomes
even simpler, then, as we do not have to worry about freeing
an allocated buffer, nor rolling back our modification to
the strbuf.

This is theoretically less efficient, as some callbacks
would not bother to format the final path component. But in
practice this is not measurable. Since we use the same
strbuf over and over, our work to grow it is amortized, and
we really only pay to memcpy a few bytes.

Signed-off-by: Jeff King <peff@peff.net>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",0,1,0,1,0,0,accept,ambiguous,ambiguous
git,v2.8.2,2016-04-29T21:19:11+00:00,CVE-2011-2192,git:v2.8.2:CVE-2011-2192,2016-09-30T03:39:23+00:00,fixed_commit_epoch,explicit_id,CVE-2011-2192,26a7b2342980f2eb46b47122d1d6dfbf13ed4ccb,http: control GSSAPI credential delegation,http.c,http-push.c,1,http.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,http.c,1,1,0,"http: control GSSAPI credential delegation

Delegation of credentials is disabled by default in libcurl since
version 7.21.7 due to security vulnerability CVE-2011-2192. Which
makes troubles with GSS/kerberos authentication when delegation
of credentials is required. This can be changed with option
CURLOPT_GSSAPI_DELEGATION in libcurl with set expected parameter
since libcurl version 7.22.0.

This patch provides new configuration variable http.delegation
which corresponds to curl parameter ""--delegation"" (see man 1 curl).

The following values are supported:

* none (default).
* policy
* always

Signed-off-by: Petr Stodulka <pstodulk@redhat.com>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",1,1,1,0,0,0,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2018-17456,git:v2.13.7:CVE-2018-17456,2018-10-06T14:29:00+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2018-17456,a124133e1e6ab5c7a9fef6d0e6bcb084e3455b46,fsck: detect submodule urls starting with dash,fsck.c,log-tree.c,1,fsck.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,fsck.c,1,1,0,"fsck: detect submodule urls starting with dash

Urls with leading dashes can cause mischief on older
versions of Git. We should detect them so that they can be
rejected by receive.fsckObjects, preventing modern versions
of git from being a vector by which attacks can spread.

Signed-off-by: Jeff King <peff@peff.net>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",0,0,0,1,1,1,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1348,git:v2.13.7:CVE-2019-1348,2020-01-24T22:15:19+00:00,osv_published,explicit_id+osv_range,CVE-2019-1348,68061e3470210703cb15594194718d35094afdc0,"fast-import: disallow ""feature export-marks"" by default",fast-import.c,revision.c,2,fast-import.c;transport-helper.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_range,fast-import.c;transport-helper.c,2,1,1,"fast-import: disallow ""feature export-marks"" by default

The fast-import stream command ""feature export-marks=<path>"" lets the
stream write marks to an arbitrary path. This may be surprising if you
are running fast-import against an untrusted input (which otherwise
cannot do anything except update Git objects and refs).

Let's disallow the use of this feature by default, and provide a
command-line option to re-enable it (you can always just use the
command-line --export-marks as well, but the in-stream version provides
an easy way for exporters to control the process).

This is a backwards-incompatible change, since the default is flipping
to the new, safer behavior. However, since the main users of the
in-stream versions would be import/export-based remote helpers, and
since we trust remote helpers already (which are already running
arbitrary code), we'll pass the new option by default when reading a
remote helper's stream. This should minimize the impact.

Note that the implementation isn't totally simple, as we have to work
around the fact that fast-import doesn't parse its command-line options
until after it has read any ""feature"" lines from the stream. This is how
it lets command-line options override in-stream. But in our case, it's
important to parse the new --allow-unsafe-features first.

There are three options for resolving this:

  1. Do a separate ""early"" pass over the options. This is easy for us to
     do because there are no command-line options that allow the
     ""unstuck"" form (so there's no chance of us mistaking an argument
     for an option), though it does introduce a risk of incorrect
     parsing later (e.g,. if we convert to parse-options).

  2. Move the option parsing phase back to the start of the program, but
     teach the stream-reading code never to override an existing value.
     This is tricky, because stream ""feature"" lines override each other
     (meaning we'd have to start tracking the source for every option).

  3. Accept that we might parse a ""feature export-marks"" line that is
     forbidden, as long we don't _act_ on it until after we've parsed
     the command line options.

     This would, in fact, work with the current code, but only because
     the previous patch fixed the export-marks parser to avoid touching
     the filesystem.

     So while it works, it does carry risk of somebody getting it wrong
     in the future in a rather subtle and unsafe way.

I've gone with option (1) here as simple, safe, and unlikely to cause
regressions.

This fixes CVE-2019-1348.

Signed-off-by: Jeff King <peff@peff.net>",1,1,1,0,0,1,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1349,git:v2.13.7:CVE-2019-1349,2019-12-04T12:20:05+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1349,0060fd1511b94c918928fa3708f69a3f33895a4a,clone --recurse-submodules: prevent name squatting on Windows,builtin/clone.c,builtin/update-index.c,2,builtin/clone.c;builtin/submodule--helper.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,builtin/clone.c;builtin/submodule--helper.c,2,1,1,"clone --recurse-submodules: prevent name squatting on Windows

In addition to preventing `.git` from being tracked by Git, on Windows
we also have to prevent `git~1` from being tracked, as the default NTFS
short name (also known as the ""8.3 filename"") for the file name `.git`
is `git~1`, otherwise it would be possible for malicious repositories to
write directly into the `.git/` directory, e.g. a `post-checkout` hook
that would then be executed _during_ a recursive clone.

When we implemented appropriate protections in 2b4c6efc821 (read-cache:
optionally disallow NTFS .git variants, 2014-12-16), we had analyzed
carefully that the `.git` directory or file would be guaranteed to be
the first directory entry to be written. Otherwise it would be possible
e.g. for a file named `..git` to be assigned the short name `git~1` and
subsequently, the short name generated for `.git` would be `git~2`. Or
`git~3`. Or even `~9999999` (for a detailed explanation of the lengths
we have to go to protect `.gitmodules`, see the commit message of
e7cb0b4455c (is_ntfs_dotgit: match other .git files, 2018-05-11)).

However, by exploiting two issues (that will be addressed in a related
patch series close by), it is currently possible to clone a submodule
into a non-empty directory:

- On Windows, file names cannot end in a space or a period (for
  historical reasons: the period separating the base name from the file
  extension was not actually written to disk, and the base name/file
  extension was space-padded to the full 8/3 characters, respectively).
  Helpfully, when creating a directory under the name, say, `sub.`, that
  trailing period is trimmed automatically and the actual name on disk
  is `sub`.

  This means that while Git thinks that the submodule names `sub` and
  `sub.` are different, they both access `.git/modules/sub/`.

- While the backslash character is a valid file name character on Linux,
  it is not so on Windows. As Git tries to be cross-platform, it
  therefore allows backslash characters in the file names stored in tree
  objects.

  Which means that it is totally possible that a submodule `c` sits next
  to a file `c\..git`, and on Windows, during recursive clone a file
  called `..git` will be written into `c/`, of course _before_ the
  submodule is cloned.

Note that the actual exploit is not quite as simple as having a
submodule `c` next to a file `c\..git`, as we have to make sure that the
directory `.git/modules/b` already exists when the submodule is checked
out, otherwise a different code path is taken in `module_clone()` that
does _not_ allow a non-empty submodule directory to exist already.

Even if we will address both issues nearby (the next commit will
disallow backslash characters in tree entries' file names on Windows,
and another patch will disallow creating directories/files with trailing
spaces or periods), it is a wise idea to defend in depth against this
sort of attack vector: when submodules are cloned recursively, we now
_require_ the directory to be empty, addressing CVE-2019-1349.

Note: the code path we patch is shared with the code path of `git
submodule update --init`, which must not expect, in general, that the
directory is empty. Hence we have to introduce the new option
`--force-init` and hand it all the way down from `git submodule` to the
actual `git submodule--helper` process that performs the initial clone.

Reported-by: Nicolas Joly <Nicolas.Joly@microsoft.com>
Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,0,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1351,git:v2.13.7:CVE-2019-1351,2019-12-05T14:37:07+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1351,f82a97eb9197c1e3768e72648f37ce0ca3233734,"mingw: handle `subst`-ed ""DOS drives""",compat/mingw.h,compat/obstack.h,3,compat/mingw.c;compat/mingw.h;connect.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,compat/mingw.c;compat/mingw.h;connect.c,3,1,1,"mingw: handle `subst`-ed ""DOS drives""

Over a decade ago, in 25fe217b86c (Windows: Treat Windows style path
names., 2008-03-05), Git was taught to handle absolute Windows paths,
i.e. paths that start with a drive letter and a colon.

Unbeknownst to us, while drive letters of physical drives are limited to
letters of the English alphabet, there is a way to assign virtual drive
letters to arbitrary directories, via the `subst` command, which is
_not_ limited to English letters.

It is therefore possible to have absolute Windows paths of the form
`1:\what\the\hex.txt`. Even ""better"": pretty much arbitrary Unicode
letters can also be used, e.g. `ä:\tschibät.sch`.

While it can be sensibly argued that users who set up such funny drive
letters really seek adverse consequences, the Windows Operating System
is known to be a platform where many users are at the mercy of
administrators who have their very own idea of what constitutes a
reasonable setup.

Therefore, let's just make sure that such funny paths are still
considered absolute paths by Git, on Windows.

In addition to Unicode characters, pretty much any character is a valid
drive letter, as far as `subst` is concerned, even `:` and `""` or even a
space character. While it is probably the opposite of smart to use them,
let's safeguard `is_dos_drive_prefix()` against all of them.

Note: `[::1]:repo` is a valid URL, but not a valid path on Windows.
As `[` is now considered a valid drive letter, we need to be very
careful to avoid misinterpreting such a string as valid local path in
`url_is_local_not_ssh()`. To do that, we use the just-introduced
function `is_valid_path()` (which will label the string as invalid file
name because of the colon characters).

This fixes CVE-2019-1351.

Reported-by: Nicolas Joly <Nicolas.Joly@microsoft.com>
Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,0,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1352,git:v2.13.7:CVE-2019-1352,2019-12-05T14:36:50+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1352,7c3745fc6185495d5765628b4dfe1bd2c25a2981,path: safeguard `.git` against NTFS Alternate Streams Accesses,path.c,daemon.c,1,path.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,path.c,1,1,0,"path: safeguard `.git` against NTFS Alternate Streams Accesses

Probably inspired by HFS' resource streams, NTFS supports ""Alternate
Data Streams"": by appending `:<stream-name>` to the file name,
information in addition to the file contents can be written and read,
information that is copied together with the file (unless copied to a
non-NTFS location).

These Alternate Data Streams are typically used for things like marking
an executable as having just been downloaded from the internet (and
hence not necessarily being trustworthy).

In addition to a stream name, a stream type can be appended, like so:
`:<stream-name>:<stream-type>`. Unless specified, the default stream
type is `$DATA` for files and `$INDEX_ALLOCATION` for directories. In
other words, `.git::$INDEX_ALLOCATION` is a valid way to reference the
`.git` directory!

In our work in Git v2.2.1 to protect Git on NTFS drives under
`core.protectNTFS`, we focused exclusively on NTFS short names, unaware
of the fact that NTFS Alternate Data Streams offer a similar attack
vector.

Let's fix this.

Seeing as it is better to be safe than sorry, we simply disallow paths
referring to *any* NTFS Alternate Data Stream of `.git`, not just
`::$INDEX_ALLOCATION`. This also simplifies the implementation.

This closes CVE-2019-1352.

Further reading about NTFS Alternate Data Streams:
https://docs.microsoft.com/en-us/openspecs/windows_protocols/ms-fscc/c54dec26-1551-4d3a-a0ea-4fa40f848eb3

Reported-by: Nicolas Joly <Nicolas.Joly@microsoft.com>
Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,0,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1353,git:v2.13.7:CVE-2019-1353,2020-01-24T22:15:19+00:00,osv_published,explicit_id+osv_range,CVE-2019-1353,9102f958ee5254b10c0be72672aa3305bf4f4704,protect_ntfs: turn on NTFS protection by default,environment.c,userdiff.c,1,environment.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_range,environment.c,1,1,0,"protect_ntfs: turn on NTFS protection by default

Back in the DOS days, in the FAT file system, file names always
consisted of a base name of length 8 plus a file extension of length 3.
Shorter file names were simply padded with spaces to the full 8.3
format.

Later, the FAT file system was taught to support _also_ longer names,
with an 8.3 ""short name"" as primary file name. While at it, the same
facility allowed formerly illegal file names, such as `.git` (empty base
names were not allowed), which would have the ""short name"" `git~1`
associated with it.

For backwards-compatibility, NTFS supports alternative 8.3 short
filenames, too, even if starting with Windows Vista, they are only
generated on the system drive by default.

We addressed the problem that the `.git/` directory can _also_ be
accessed via `git~1/` (when short names are enabled) in 2b4c6efc821
(read-cache: optionally disallow NTFS .git variants, 2014-12-16), i.e.
since Git v1.9.5, by introducing the config setting `core.protectNTFS`
and enabling it by default on Windows.

In the meantime, Windows 10 introduced the ""Windows Subsystem for Linux""
(short: WSL), i.e. a way to run Linux applications/distributions in a
thinly-isolated subsystem on Windows (giving rise to many a ""2016 is the
Year of Linux on the Desktop"" jokes). WSL is getting increasingly
popular, also due to the painless way Linux application can operate
directly (""natively"") on files on Windows' file system: the Windows
drives are mounted automatically (e.g. `C:` as `/mnt/c/`).

Taken together, this means that we now have to enable the safe-guards of
Git v1.9.5 also in WSL: it is possible to access a `.git` directory
inside `/mnt/c/` via the 8.3 name `git~1` (unless short name generation
was disabled manually). Since regular Linux distributions run in WSL,
this means we have to enable `core.protectNTFS` at least on Linux, too.

To enable Services for Macintosh in Windows NT to store so-called
resource forks, NTFS introduced ""Alternate Data Streams"". Essentially,
these constitute additional metadata that are connected to (and copied
with) their associated files, and they are accessed via pseudo file
names of the form `filename:<stream-name>:<stream-type>`.

In a recent patch, we extended `core.protectNTFS` to also protect
against accesses via NTFS Alternate Data Streams, e.g. to prevent
contents of the `.git/` directory to be ""tracked"" via yet another
alternative file name.

While it is not possible (at least by default) to access files via NTFS
Alternate Data Streams from within WSL, the defaults on macOS when
mounting network shares via SMB _do_ allow accessing files and
directories in that way. Therefore, we need to enable `core.protectNTFS`
on macOS by default, too, and really, on any Operating System that can
mount network shares via SMB/CIFS.

A couple of approaches were considered for fixing this:

1. We could perform a dynamic NTFS check similar to the `core.symlinks`
   check in `init`/`clone`: instead of trying to create a symbolic link
   in the `.git/` directory, we could create a test file and try to
   access `.git/config` via 8.3 name and/or Alternate Data Stream.

2. We could simply ""flip the switch"" on `core.protectNTFS`, to make it
   ""on by default"".

The obvious downside of 1. is that it won't protect worktrees that were
clone with a vulnerable Git version already. We considered patching code
paths that check out files to check whether we're running on an NTFS
system dynamically and persist the result in the repository-local config
setting `core.protectNTFS`, but in the end decided that this solution
would be too fragile, and too involved.

The obvious downside of 2. is that everybody will have to ""suffer"" the
performance penalty incurred from calling `is_ntfs_dotgit()` on every
path, even in setups where.

After the recent work to accelerate `is_ntfs_dotgit()` in most cases,
it looks as if the time spent on validating ten million random
file names increases only negligibly (less than 20ms, well within the
standard deviation of ~50ms). Therefore the benefits outweigh the cost.

Another downside of this is that paths that might have been acceptable
previously now will be forbidden. Realistically, though, this is an
improvement because public Git hosters already would reject any `git
push` that contains such file names.

Note: There might be a similar problem mounting HFS+ on Linux. However,
this scenario has been considered unlikely and in light of the cost (in
the aforementioned benchmark, `core.protectHFS = true` increased the
time from ~440ms to ~610ms), it was decided _not_ to touch the default
of `core.protectHFS`.

This change addresses CVE-2019-1353.

Reported-by: Nicolas Joly <Nicolas.Joly@microsoft.com>
Helped-by: Garima Singh <garima.singh@microsoft.com>
Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,1,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1354,git:v2.13.7:CVE-2019-1354,2019-12-04T12:20:05+00:00,fixed_commit_epoch,explicit_id,CVE-2019-1354,e1d911dd4c7b76a5a8cec0f5c8de15981e34da83,mingw: disallow backslash characters in tree objects' file names,tree-walk.c,fetch-pack.c,1,tree-walk.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,tree-walk.c,1,1,0,"mingw: disallow backslash characters in tree objects' file names

The backslash character is not a valid part of a file name on Windows.
Hence it is dangerous to allow writing files that were unpacked from
tree objects, when the stored file name contains a backslash character:
it will be misinterpreted as directory separator.

This not only causes ambiguity when a tree contains a blob `a\b` and a
tree `a` that contains a blob `b`, but it also can be used as part of an
attack vector to side-step the careful protections against writing into
the `.git/` directory during a clone of a maliciously-crafted
repository.

Let's prevent that, addressing CVE-2019-1354.

Note: we guard against backslash characters in tree objects' file names
_only_ on Windows (because on other platforms, even on those where NTFS
volumes can be mounted, the backslash character is _not_ a directory
separator), and _only_ when `core.protectNTFS = true` (because users
might need to generate tree objects for other platforms, of course
without touching the worktree, e.g. using `git update-index
--cacheinfo`).

Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,0,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2019-1387,git:v2.13.7:CVE-2019-1387,2019-12-18T21:15:13+00:00,osv_published,explicit_id+osv_range,CVE-2019-1387,a8dee3ca610f5a1d403634492136c887f83b59d2,Disallow dubiously-nested submodule git directories,submodule.c,http-push.c,3,builtin/submodule--helper.c;submodule.c;submodule.h,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_range,builtin/submodule--helper.c;submodule.c;submodule.h,3,1,1,"Disallow dubiously-nested submodule git directories

Currently it is technically possible to let a submodule's git
directory point right into the git dir of a sibling submodule.

Example: the git directories of two submodules with the names `hippo`
and `hippo/hooks` would be `.git/modules/hippo/` and
`.git/modules/hippo/hooks/`, respectively, but the latter is already
intended to house the former's hooks.

In most cases, this is just confusing, but there is also a (quite
contrived) attack vector where Git can be fooled into mistaking remote
content for file contents it wrote itself during a recursive clone.

Let's plug this bug.

To do so, we introduce the new function `validate_submodule_git_dir()`
which simply verifies that no git dir exists for any leading directories
of the submodule name (if there are any).

Note: this patch specifically continues to allow sibling modules names
of the form `core/lib`, `core/doc`, etc, as long as `core` is not a
submodule name.

This fixes CVE-2019-1387.

Reported-by: Nicolas Joly <Nicolas.Joly@microsoft.com>
Signed-off-by: Johannes Schindelin <johannes.schindelin@gmx.de>",1,1,1,0,0,1,accept,accept,accept
git,v2.13.7,2018-05-22T04:50:36+00:00,CVE-2020-5260,git:v2.13.7:CVE-2020-5260,2020-04-14T23:15:12+00:00,nvd_published+osv_published,explicit_id+nvd_ref+osv_range+osv_ref,BIT-GIT-2020-5260;CVE-2020-5260,9a6bbee8006c24b46a85d29e7b38cfa79e9ab21b,credential: avoid writing values with newlines,credential.c,wildmatch.c,1,credential.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,credential.c,1,1,0,"credential: avoid writing values with newlines

The credential protocol that we use to speak to helpers can't represent
values with newlines in them. This was an intentional design choice to
keep the protocol simple, since none of the values we pass should
generally have newlines.

However, if we _do_ encounter a newline in a value, we blindly transmit
it in credential_write(). Such values may break the protocol syntax, or
worse, inject new valid lines into the protocol stream.

The most likely way for a newline to end up in a credential struct is by
decoding a URL with a percent-encoded newline. However, since the bug
occurs at the moment we write the value to the protocol, we'll catch it
there. That should leave no possibility of accidentally missing a code
path that can trigger the problem.

At this level of the code we have little choice but to die(). However,
since we'd not ever expect to see this case outside of a malicious URL,
that's an acceptable outcome.

Reported-by: Felix Wilhelm <fwilhelm@google.com>",0,1,1,1,1,1,accept,accept,accept
git,v2.27.0,2020-06-01T06:03:57+00:00,CVE-2021-29468,git:v2.27.0:CVE-2021-29468,2021-04-30T00:49:20+00:00,fixed_commit_epoch,explicit_id,CVE-2021-29468,bccc37fdc7ec66377af454417013f7612aef75e6,cygwin: disallow backslashes in file names,read-cache.c,dir.c,1,read-cache.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_only,read-cache.c,1,1,0,"cygwin: disallow backslashes in file names

The backslash character is not a valid part of a file name on Windows.
If, in Windows, Git attempts to write a file that has a backslash
character in the filename, it will be incorrectly interpreted as a
directory separator.

This caused CVE-2019-1354 in MinGW, as this behaviour can be manipulated
to cause the checkout to write to files it ought not write to, such as
adding code to the .git/hooks directory.  This was fixed by e1d911dd4c
(mingw: disallow backslash characters in tree objects' file names,
2019-09-12).  However, the vulnerability also exists in Cygwin: while
Cygwin mostly provides a POSIX-like path system, it will still interpret
a backslash as a directory separator.

To avoid this vulnerability, CVE-2021-29468, extend the previous fix to
also apply to Cygwin.

Similarly, extend the test case added by the previous version of the
commit.  The test suite doesn't have an easy way to say ""run this test
if in MinGW or Cygwin"", so add a new test prerequisite that covers both.

As well as checking behaviour in the presence of paths containing
backslashes, the existing test also checks behaviour in the presence of
paths that differ only by the presence of a trailing ""."".  MinGW follows
normal Windows application behaviour and treats them as the same path,
but Cygwin more closely emulates *nix systems (at the expense of
compatibility with native Windows applications) and will create and
distinguish between such paths.  Gate the relevant bit of that test
accordingly.

Reported-by: RyotaK <security@ryotak.me>
Helped-by: Johannes Schindelin <johannes.schindelin@gmx.de>
Signed-off-by: Adam Dinwoodie <adam@dinwoodie.org>
Signed-off-by: Junio C Hamano <gitster@pobox.com>",1,1,1,0,0,0,accept,accept,accept
jq,jq-1.7rc1,2023-07-30T02:28:38+00:00,CVE-2023-50246,jq:jq-1.7rc1:CVE-2023-50246,2023-12-13T20:43:50+00:00,nvd_published+osv_published,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2023-50246;GHSA-686W-5M7M-54VC,71c2ab509a8628dbbad4bc7b3f98a64aa90d3297,Merge pull request from GHSA-686w-5m7m-54vc,src/jv.c,src/compile.c,1,src/jv.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,src/jv.c,1,1,0,"Merge pull request from GHSA-686w-5m7m-54vc

decNumberToString calls for a buffer that can hold a string of digits+14
characters, not a buffer of size digits+14.
We need to allocate an extra byte for the NUL byte.

-10E-1000010001, for example, will be stringified as -1.0E-1000010000
and decNumberToString will currently write an extra NUL byte after the
allocated buffer in the heap.

Originally reported by @SEU-SSL on GitHub.

Ref: https://bugs.chromium.org/p/oss-fuzz/issues/detail?id=64574

Fixes GHSA-686w-5m7m-54vc",0,1,1,1,1,1,accept,accept,accept
jq,jq-1.7rc1,2023-07-30T02:28:38+00:00,CVE-2024-23337,jq:jq-1.7rc1:CVE-2024-23337,2025-05-21T14:34:51+00:00,nvd_published+osv_published,explicit_id+nvd_ref+osv_range+osv_ref,CVE-2024-23337;GHSA-2Q6R-344G-CX46,de21386681c0df0104a99d9d09db23a9b2a78b1e,Fix signed integer overflow in jvp_array_write and jvp_object_rehash,src/jv_aux.c,src/jv_parse.c,2,src/jv.c;src/jv_aux.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,src/jv.c;src/jv_aux.c,2,1,1,"Fix signed integer overflow in jvp_array_write and jvp_object_rehash

This commit fixes signed integer overflow and SEGV issues on growing
arrays and objects. The size of arrays and objects is now limited to
`536870912` (`0x20000000`). This fixes CVE-2024-23337 and fixes #3262.",1,1,1,1,1,1,accept,accept,accept
jq,jq-1.7rc1,2023-07-30T02:28:38+00:00,CVE-2025-49014,jq:jq-1.7rc1:CVE-2025-49014,2025-06-19T15:08:04+00:00,osv_published,explicit_id+osv_range+osv_ref,CVE-2025-49014;GHSA-RMJP-CR27-WPG2,499c91bca9d4d027833bc62787d1bb075c03680e,Fixes CVE-2025-49014 which was introduced in 1.8.0,src/builtin.c,src/lexer.c,1,src/builtin.c,,Commit message or body links the fix explicitly to a vulnerability identifier.,explicit_plus_reference_plus_range,src/builtin.c,1,1,0,Fixes CVE-2025-49014 which was introduced in 1.8.0,1,1,1,0,1,1,accept,accept,accept
openssh,V_8_0_P1,2019-04-17T22:52:57+00:00,CVE-2020-12062,openssh:V_8_0_P1:CVE-2020-12062,2020-06-01T16:15:14+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2020-12062,aad87b88fc2536b1ea023213729aaf4eaabe1894,"upstream: when receving a file in sink(), be careful to send at",scp.c,sshconnect.c,1,scp.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,scp.c,1,1,0,"upstream: when receving a file in sink(), be careful to send at

most a single error response after the file has been opened. Otherwise the
source() and sink() can become desyncronised. Reported by Daniel Goujot,
Georges-Axel Jaloyan, Ryan Lahfa, and David Naccache.

ok deraadt@ markus@

OpenBSD-Commit-ID: 6c14d233c97349cb811a8f7921ded3ae7d9e0035",0,0,0,1,1,1,accept,accept,accept
openssh,V_8_0_P1,2019-04-17T22:52:57+00:00,CVE-2021-28041,openssh:V_8_0_P1:CVE-2021-28041,2021-03-05T21:15:13+00:00,nvd_published+osv_published,nvd_ref+osv_range+osv_ref,CVE-2021-28041,e04fd6dde16de1cdc5a4d9946397ff60d96568db,upstream: factor SSH_AGENT_CONSTRAIN_EXTENSION parsing into its own,ssh-agent.c,auth.c,1,ssh-agent.c,,Advisory record resolves to an explicit fixing commit reference.,reference_plus_range,ssh-agent.c,1,1,0,"upstream: factor SSH_AGENT_CONSTRAIN_EXTENSION parsing into its own

function and remove an unused variable; ok dtucker@

OpenBSD-Commit-ID: e1a938657fbf7ef0ba5e73b30365734a0cc96559",0,0,0,1,1,1,accept,accept,accept
